CountryorArea,Element,Year,Unit,Value,ValueFootnotes
India,Processing,2010.0,1000 tonnes,1.0,ImBr
Iran (Islamic Republic of),Processing,2010.0,1000 tonnes,1.0,ImBr
Ireland,Processing,2010.0,1000 tonnes,1.0,ImBr
Israel,Processing,2010.0,1000 tonnes,1.0,ImBr
Italy,Processing,2010.0,1000 tonnes,1.0,ImBr
Netherlands,Processing,2010.0,1000 tonnes,1.0,ImBr
Rwanda,Processing,2010.0,1000 tonnes,1.0,ImBr
Slovakia,Processing,2010.0,1000 tonnes,1.0,ImBr
Thailand,Processing,2010.0,1000 tonnes,1.0,ImBr
United Kingdom of Great Britain and Northern Ireland,Processing,2010.0,1000 tonnes,1.0,ImBr
Afghanistan,Processing,2010.0,1000 tonnes,0.0,ImBr
Angola,Processing,2010.0,1000 tonnes,0.0,ImBr
Austria,Processing,2010.0,1000 tonnes,0.0,ImBr
Bangladesh,Processing,2010.0,1000 tonnes,0.0,ImBr
Belgium,Processing,2010.0,1000 tonnes,0.0,ImBr
Bolivia (Plurinational State of),Processing,2010.0,1000 tonnes,0.0,ImBr
Bulgaria,Processing,2010.0,1000 tonnes,0.0,ImBr
Burkina Faso,Processing,2010.0,1000 tonnes,0.0,ImBr
Cambodia,Processing,2010.0,1000 tonnes,0.0,ImBr
Cameroon,Processing,2010.0,1000 tonnes,0.0,ImBr
Central African Republic,Processing,2010.0,1000 tonnes,0.0,ImBr
Chad,Processing,2010.0,1000 tonnes,0.0,ImBr
Colombia,Processing,2010.0,1000 tonnes,0.0,ImBr
Congo,Processing,2010.0,1000 tonnes,0.0,ImBr
Côte d'Ivoire,Processing,2010.0,1000 tonnes,0.0,ImBr
Cyprus,Processing,2010.0,1000 tonnes,0.0,ImBr
Democratic People's Republic of Korea,Processing,2010.0,1000 tonnes,0.0,ImBr
Ecuador,Processing,2010.0,1000 tonnes,0.0,ImBr
Ethiopia,Processing,2010.0,1000 tonnes,0.0,ImBr
Ghana,Processing,2010.0,1000 tonnes,0.0,ImBr
Guatemala,Processing,2010.0,1000 tonnes,0.0,ImBr
Guinea,Processing,2010.0,1000 tonnes,0.0,ImBr
Haiti,Processing,2010.0,1000 tonnes,0.0,ImBr
Hungary,Processing,2010.0,1000 tonnes,0.0,ImBr
Iraq,Processing,2010.0,1000 tonnes,0.0,ImBr
Japan,Processing,2010.0,1000 tonnes,0.0,ImBr
Kenya,Processing,2010.0,1000 tonnes,0.0,ImBr
Madagascar,Processing,2010.0,1000 tonnes,0.0,ImBr
Malawi,Processing,2010.0,1000 tonnes,0.0,ImBr
Malaysia,Processing,2010.0,1000 tonnes,0.0,ImBr
Mexico,Processing,2010.0,1000 tonnes,0.0,ImBr
Mozambique,Processing,2010.0,1000 tonnes,0.0,ImBr
Myanmar,Processing,2010.0,1000 tonnes,0.0,ImBr
Nepal,Processing,2010.0,1000 tonnes,0.0,ImBr
Niger,Processing,2010.0,1000 tonnes,0.0,ImBr
Pakistan,Processing,2010.0,1000 tonnes,0.0,ImBr
Peru,Processing,2010.0,1000 tonnes,0.0,ImBr
Philippines,Processing,2010.0,1000 tonnes,0.0,ImBr
Romania,Processing,2010.0,1000 tonnes,0.0,ImBr
Senegal,Processing,2010.0,1000 tonnes,0.0,ImBr
Spain,Processing,2010.0,1000 tonnes,0.0,ImBr
Sri Lanka,Processing,2010.0,1000 tonnes,0.0,ImBr
Syrian Arab Republic,Processing,2010.0,1000 tonnes,0.0,ImBr
Tajikistan,Processing,2010.0,1000 tonnes,0.0,ImBr
Togo,Processing,2010.0,1000 tonnes,0.0,ImBr
Uganda,Processing,2010.0,1000 tonnes,0.0,ImBr
United Republic of Tanzania,Processing,2010.0,1000 tonnes,0.0,ImBr
Uzbekistan,Processing,2010.0,1000 tonnes,0.0,ImBr
Venezuela (Bolivarian Republic of),Processing,2010.0,1000 tonnes,0.0,ImBr
Viet Nam,Processing,2010.0,1000 tonnes,0.0,ImBr
Yemen,Processing,2010.0,1000 tonnes,0.0,ImBr
Zambia,Processing,2010.0,1000 tonnes,0.0,ImBr
Zimbabwe,Processing,2010.0,1000 tonnes,0.0,ImBr
Australia,Processing,2009.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,2009.0,1000 tonnes,0.0,A
China,Processing,2009.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,2009.0,1000 tonnes,0.0,S
Costa Rica,Processing,2009.0,1000 tonnes,0.0,S
Ghana,Processing,2009.0,1000 tonnes,0.0,S
India,Processing,2009.0,1000 tonnes,0.0,S
Ireland,Processing,2009.0,1000 tonnes,0.0,S
Jamaica,Processing,2009.0,1000 tonnes,0.0,S
Japan,Processing,2009.0,1000 tonnes,0.0,S
Malaysia,Processing,2009.0,1000 tonnes,0.0,S
Mexico,Processing,2009.0,1000 tonnes,0.0,S
Netherlands,Processing,2009.0,1000 tonnes,0.0,S
Paraguay,Processing,2009.0,1000 tonnes,0.0,S
Republic of Korea,Processing,2009.0,1000 tonnes,0.0,S
South Africa,Processing,2009.0,1000 tonnes,0.0,S
Sri Lanka,Processing,2009.0,1000 tonnes,0.0,S
Thailand,Processing,2009.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,2009.0,1000 tonnes,0.0,S
Zimbabwe,Processing,2009.0,1000 tonnes,0.0,S
Australia,Processing,2008.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,2008.0,1000 tonnes,0.0,A
China,Processing,2008.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,2008.0,1000 tonnes,0.0,S
Costa Rica,Processing,2008.0,1000 tonnes,0.0,S
Ghana,Processing,2008.0,1000 tonnes,0.0,S
India,Processing,2008.0,1000 tonnes,0.0,S
Ireland,Processing,2008.0,1000 tonnes,0.0,S
Jamaica,Processing,2008.0,1000 tonnes,0.0,S
Japan,Processing,2008.0,1000 tonnes,0.0,S
Malaysia,Processing,2008.0,1000 tonnes,0.0,S
Mexico,Processing,2008.0,1000 tonnes,0.0,S
Netherlands,Processing,2008.0,1000 tonnes,0.0,S
Paraguay,Processing,2008.0,1000 tonnes,0.0,S
Republic of Korea,Processing,2008.0,1000 tonnes,0.0,S
South Africa,Processing,2008.0,1000 tonnes,0.0,S
Sri Lanka,Processing,2008.0,1000 tonnes,0.0,S
Thailand,Processing,2008.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,2008.0,1000 tonnes,0.0,S
Zimbabwe,Processing,2008.0,1000 tonnes,0.0,S
Australia,Processing,2007.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,2007.0,1000 tonnes,0.0,A
China,Processing,2007.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,2007.0,1000 tonnes,0.0,S
Costa Rica,Processing,2007.0,1000 tonnes,0.0,S
Ghana,Processing,2007.0,1000 tonnes,0.0,S
India,Processing,2007.0,1000 tonnes,0.0,S
Ireland,Processing,2007.0,1000 tonnes,0.0,S
Jamaica,Processing,2007.0,1000 tonnes,0.0,S
Japan,Processing,2007.0,1000 tonnes,0.0,S
Malaysia,Processing,2007.0,1000 tonnes,0.0,S
Mexico,Processing,2007.0,1000 tonnes,0.0,S
Netherlands,Processing,2007.0,1000 tonnes,0.0,S
Paraguay,Processing,2007.0,1000 tonnes,0.0,S
Republic of Korea,Processing,2007.0,1000 tonnes,0.0,S
South Africa,Processing,2007.0,1000 tonnes,0.0,S
Sri Lanka,Processing,2007.0,1000 tonnes,0.0,S
Thailand,Processing,2007.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,2007.0,1000 tonnes,0.0,S
Zimbabwe,Processing,2007.0,1000 tonnes,0.0,S
Australia,Processing,2006.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,2006.0,1000 tonnes,0.0,A
China,Processing,2006.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,2006.0,1000 tonnes,0.0,S
Costa Rica,Processing,2006.0,1000 tonnes,0.0,S
Ghana,Processing,2006.0,1000 tonnes,0.0,S
India,Processing,2006.0,1000 tonnes,0.0,S
Ireland,Processing,2006.0,1000 tonnes,0.0,S
Jamaica,Processing,2006.0,1000 tonnes,0.0,S
Japan,Processing,2006.0,1000 tonnes,0.0,S
Malaysia,Processing,2006.0,1000 tonnes,0.0,S
Mexico,Processing,2006.0,1000 tonnes,0.0,S
Netherlands,Processing,2006.0,1000 tonnes,0.0,S
Paraguay,Processing,2006.0,1000 tonnes,0.0,S
Republic of Korea,Processing,2006.0,1000 tonnes,0.0,S
South Africa,Processing,2006.0,1000 tonnes,0.0,S
Sri Lanka,Processing,2006.0,1000 tonnes,0.0,S
Thailand,Processing,2006.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,2006.0,1000 tonnes,0.0,S
Zimbabwe,Processing,2006.0,1000 tonnes,0.0,S
Australia,Processing,2005.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,2005.0,1000 tonnes,0.0,A
China,Processing,2005.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,2005.0,1000 tonnes,0.0,S
Costa Rica,Processing,2005.0,1000 tonnes,0.0,S
Ghana,Processing,2005.0,1000 tonnes,0.0,S
India,Processing,2005.0,1000 tonnes,0.0,S
Ireland,Processing,2005.0,1000 tonnes,0.0,S
Jamaica,Processing,2005.0,1000 tonnes,0.0,S
Japan,Processing,2005.0,1000 tonnes,0.0,S
Malaysia,Processing,2005.0,1000 tonnes,0.0,S
Mexico,Processing,2005.0,1000 tonnes,0.0,S
Netherlands,Processing,2005.0,1000 tonnes,0.0,S
Paraguay,Processing,2005.0,1000 tonnes,0.0,S
Republic of Korea,Processing,2005.0,1000 tonnes,0.0,S
South Africa,Processing,2005.0,1000 tonnes,0.0,S
Sri Lanka,Processing,2005.0,1000 tonnes,0.0,S
Thailand,Processing,2005.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,2005.0,1000 tonnes,0.0,S
Zimbabwe,Processing,2005.0,1000 tonnes,0.0,S
Australia,Processing,2004.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,2004.0,1000 tonnes,0.0,A
China,Processing,2004.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,2004.0,1000 tonnes,0.0,S
Costa Rica,Processing,2004.0,1000 tonnes,0.0,S
Ghana,Processing,2004.0,1000 tonnes,0.0,S
India,Processing,2004.0,1000 tonnes,0.0,S
Ireland,Processing,2004.0,1000 tonnes,0.0,S
Jamaica,Processing,2004.0,1000 tonnes,0.0,S
Japan,Processing,2004.0,1000 tonnes,0.0,S
Malaysia,Processing,2004.0,1000 tonnes,0.0,S
Mexico,Processing,2004.0,1000 tonnes,0.0,S
Netherlands,Processing,2004.0,1000 tonnes,0.0,S
Paraguay,Processing,2004.0,1000 tonnes,0.0,S
Republic of Korea,Processing,2004.0,1000 tonnes,0.0,S
South Africa,Processing,2004.0,1000 tonnes,0.0,S
Sri Lanka,Processing,2004.0,1000 tonnes,0.0,S
Thailand,Processing,2004.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,2004.0,1000 tonnes,0.0,S
Zimbabwe,Processing,2004.0,1000 tonnes,0.0,S
Australia,Processing,2003.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,2003.0,1000 tonnes,0.0,A
China,Processing,2003.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,2003.0,1000 tonnes,0.0,S
Costa Rica,Processing,2003.0,1000 tonnes,0.0,S
Ghana,Processing,2003.0,1000 tonnes,0.0,S
India,Processing,2003.0,1000 tonnes,0.0,S
Ireland,Processing,2003.0,1000 tonnes,0.0,S
Jamaica,Processing,2003.0,1000 tonnes,0.0,S
Japan,Processing,2003.0,1000 tonnes,0.0,S
Malaysia,Processing,2003.0,1000 tonnes,0.0,S
Mexico,Processing,2003.0,1000 tonnes,0.0,S
Netherlands,Processing,2003.0,1000 tonnes,0.0,S
Paraguay,Processing,2003.0,1000 tonnes,0.0,S
Republic of Korea,Processing,2003.0,1000 tonnes,0.0,S
South Africa,Processing,2003.0,1000 tonnes,0.0,S
Sri Lanka,Processing,2003.0,1000 tonnes,0.0,S
Thailand,Processing,2003.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,2003.0,1000 tonnes,0.0,S
Zimbabwe,Processing,2003.0,1000 tonnes,0.0,S
Australia,Processing,2002.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,2002.0,1000 tonnes,0.0,A
China,Processing,2002.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,2002.0,1000 tonnes,0.0,S
Costa Rica,Processing,2002.0,1000 tonnes,0.0,S
Ghana,Processing,2002.0,1000 tonnes,0.0,S
India,Processing,2002.0,1000 tonnes,0.0,S
Ireland,Processing,2002.0,1000 tonnes,0.0,S
Jamaica,Processing,2002.0,1000 tonnes,0.0,S
Japan,Processing,2002.0,1000 tonnes,0.0,S
Malaysia,Processing,2002.0,1000 tonnes,0.0,S
Mexico,Processing,2002.0,1000 tonnes,0.0,S
Netherlands,Processing,2002.0,1000 tonnes,0.0,S
Paraguay,Processing,2002.0,1000 tonnes,0.0,S
Republic of Korea,Processing,2002.0,1000 tonnes,0.0,S
South Africa,Processing,2002.0,1000 tonnes,0.0,S
Sri Lanka,Processing,2002.0,1000 tonnes,0.0,S
Thailand,Processing,2002.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,2002.0,1000 tonnes,0.0,S
Zimbabwe,Processing,2002.0,1000 tonnes,0.0,S
Australia,Processing,2001.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,2001.0,1000 tonnes,0.0,A
China,Processing,2001.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,2001.0,1000 tonnes,0.0,S
Costa Rica,Processing,2001.0,1000 tonnes,0.0,S
Ghana,Processing,2001.0,1000 tonnes,0.0,S
India,Processing,2001.0,1000 tonnes,0.0,S
Ireland,Processing,2001.0,1000 tonnes,0.0,S
Jamaica,Processing,2001.0,1000 tonnes,0.0,S
Japan,Processing,2001.0,1000 tonnes,0.0,S
Malaysia,Processing,2001.0,1000 tonnes,0.0,S
Mexico,Processing,2001.0,1000 tonnes,0.0,S
Netherlands,Processing,2001.0,1000 tonnes,0.0,S
Paraguay,Processing,2001.0,1000 tonnes,0.0,S
Republic of Korea,Processing,2001.0,1000 tonnes,0.0,S
South Africa,Processing,2001.0,1000 tonnes,0.0,S
Sri Lanka,Processing,2001.0,1000 tonnes,0.0,S
Thailand,Processing,2001.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,2001.0,1000 tonnes,0.0,S
Zimbabwe,Processing,2001.0,1000 tonnes,0.0,S
Australia,Processing,2000.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,2000.0,1000 tonnes,0.0,A
China,Processing,2000.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,2000.0,1000 tonnes,0.0,S
Costa Rica,Processing,2000.0,1000 tonnes,0.0,S
Ghana,Processing,2000.0,1000 tonnes,0.0,S
India,Processing,2000.0,1000 tonnes,0.0,S
Ireland,Processing,2000.0,1000 tonnes,0.0,S
Jamaica,Processing,2000.0,1000 tonnes,0.0,S
Japan,Processing,2000.0,1000 tonnes,0.0,S
Malaysia,Processing,2000.0,1000 tonnes,0.0,S
Mexico,Processing,2000.0,1000 tonnes,0.0,S
Netherlands,Processing,2000.0,1000 tonnes,0.0,S
Paraguay,Processing,2000.0,1000 tonnes,0.0,S
Republic of Korea,Processing,2000.0,1000 tonnes,0.0,S
South Africa,Processing,2000.0,1000 tonnes,0.0,S
Sri Lanka,Processing,2000.0,1000 tonnes,0.0,S
Thailand,Processing,2000.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,2000.0,1000 tonnes,0.0,S
Zimbabwe,Processing,2000.0,1000 tonnes,0.0,S
Australia,Processing,1999.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1999.0,1000 tonnes,0.0,A
China,Processing,1999.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1999.0,1000 tonnes,0.0,S
Costa Rica,Processing,1999.0,1000 tonnes,0.0,S
Ghana,Processing,1999.0,1000 tonnes,0.0,S
India,Processing,1999.0,1000 tonnes,0.0,S
Ireland,Processing,1999.0,1000 tonnes,0.0,S
Jamaica,Processing,1999.0,1000 tonnes,0.0,S
Japan,Processing,1999.0,1000 tonnes,0.0,S
Malaysia,Processing,1999.0,1000 tonnes,0.0,S
Mexico,Processing,1999.0,1000 tonnes,0.0,S
Netherlands,Processing,1999.0,1000 tonnes,0.0,S
Paraguay,Processing,1999.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1999.0,1000 tonnes,0.0,S
South Africa,Processing,1999.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1999.0,1000 tonnes,0.0,S
Thailand,Processing,1999.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1999.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1999.0,1000 tonnes,0.0,S
Australia,Processing,1998.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1998.0,1000 tonnes,0.0,A
China,Processing,1998.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1998.0,1000 tonnes,0.0,S
Costa Rica,Processing,1998.0,1000 tonnes,0.0,S
Ghana,Processing,1998.0,1000 tonnes,0.0,S
India,Processing,1998.0,1000 tonnes,0.0,S
Ireland,Processing,1998.0,1000 tonnes,0.0,S
Jamaica,Processing,1998.0,1000 tonnes,0.0,S
Japan,Processing,1998.0,1000 tonnes,0.0,S
Malaysia,Processing,1998.0,1000 tonnes,0.0,S
Mexico,Processing,1998.0,1000 tonnes,0.0,S
Netherlands,Processing,1998.0,1000 tonnes,0.0,S
Paraguay,Processing,1998.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1998.0,1000 tonnes,0.0,S
South Africa,Processing,1998.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1998.0,1000 tonnes,0.0,S
Thailand,Processing,1998.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1998.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1998.0,1000 tonnes,0.0,S
Australia,Processing,1997.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1997.0,1000 tonnes,0.0,A
China,Processing,1997.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1997.0,1000 tonnes,0.0,S
Costa Rica,Processing,1997.0,1000 tonnes,0.0,S
Ghana,Processing,1997.0,1000 tonnes,0.0,S
India,Processing,1997.0,1000 tonnes,0.0,S
Ireland,Processing,1997.0,1000 tonnes,0.0,S
Jamaica,Processing,1997.0,1000 tonnes,0.0,S
Japan,Processing,1997.0,1000 tonnes,0.0,S
Malaysia,Processing,1997.0,1000 tonnes,0.0,S
Mexico,Processing,1997.0,1000 tonnes,0.0,S
Netherlands,Processing,1997.0,1000 tonnes,0.0,S
Paraguay,Processing,1997.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1997.0,1000 tonnes,0.0,S
South Africa,Processing,1997.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1997.0,1000 tonnes,0.0,S
Thailand,Processing,1997.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1997.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1997.0,1000 tonnes,0.0,S
Australia,Processing,1996.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1996.0,1000 tonnes,0.0,A
China,Processing,1996.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1996.0,1000 tonnes,0.0,S
Costa Rica,Processing,1996.0,1000 tonnes,0.0,S
Ghana,Processing,1996.0,1000 tonnes,0.0,S
India,Processing,1996.0,1000 tonnes,0.0,S
Ireland,Processing,1996.0,1000 tonnes,0.0,S
Jamaica,Processing,1996.0,1000 tonnes,0.0,S
Japan,Processing,1996.0,1000 tonnes,0.0,S
Malaysia,Processing,1996.0,1000 tonnes,0.0,S
Mexico,Processing,1996.0,1000 tonnes,0.0,S
Netherlands,Processing,1996.0,1000 tonnes,0.0,S
Paraguay,Processing,1996.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1996.0,1000 tonnes,0.0,S
South Africa,Processing,1996.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1996.0,1000 tonnes,0.0,S
Thailand,Processing,1996.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1996.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1996.0,1000 tonnes,0.0,S
Australia,Processing,1995.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1995.0,1000 tonnes,0.0,A
China,Processing,1995.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1995.0,1000 tonnes,0.0,S
Costa Rica,Processing,1995.0,1000 tonnes,0.0,S
Ghana,Processing,1995.0,1000 tonnes,0.0,S
India,Processing,1995.0,1000 tonnes,0.0,S
Ireland,Processing,1995.0,1000 tonnes,0.0,S
Jamaica,Processing,1995.0,1000 tonnes,0.0,S
Japan,Processing,1995.0,1000 tonnes,0.0,S
Malaysia,Processing,1995.0,1000 tonnes,0.0,S
Mexico,Processing,1995.0,1000 tonnes,0.0,S
Netherlands,Processing,1995.0,1000 tonnes,0.0,S
Paraguay,Processing,1995.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1995.0,1000 tonnes,0.0,S
South Africa,Processing,1995.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1995.0,1000 tonnes,0.0,S
Thailand,Processing,1995.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1995.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1995.0,1000 tonnes,0.0,S
Australia,Processing,1994.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1994.0,1000 tonnes,0.0,A
China,Processing,1994.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1994.0,1000 tonnes,0.0,S
Costa Rica,Processing,1994.0,1000 tonnes,0.0,S
Ghana,Processing,1994.0,1000 tonnes,0.0,S
India,Processing,1994.0,1000 tonnes,0.0,S
Ireland,Processing,1994.0,1000 tonnes,0.0,S
Jamaica,Processing,1994.0,1000 tonnes,0.0,S
Japan,Processing,1994.0,1000 tonnes,0.0,S
Malaysia,Processing,1994.0,1000 tonnes,0.0,S
Mexico,Processing,1994.0,1000 tonnes,0.0,S
Netherlands,Processing,1994.0,1000 tonnes,0.0,S
Paraguay,Processing,1994.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1994.0,1000 tonnes,0.0,S
South Africa,Processing,1994.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1994.0,1000 tonnes,0.0,S
Thailand,Processing,1994.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1994.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1994.0,1000 tonnes,0.0,S
Australia,Processing,1993.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1993.0,1000 tonnes,0.0,A
China,Processing,1993.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1993.0,1000 tonnes,0.0,S
Costa Rica,Processing,1993.0,1000 tonnes,0.0,S
Ghana,Processing,1993.0,1000 tonnes,0.0,S
India,Processing,1993.0,1000 tonnes,0.0,S
Ireland,Processing,1993.0,1000 tonnes,0.0,S
Jamaica,Processing,1993.0,1000 tonnes,0.0,S
Japan,Processing,1993.0,1000 tonnes,0.0,S
Malaysia,Processing,1993.0,1000 tonnes,0.0,S
Mexico,Processing,1993.0,1000 tonnes,0.0,S
Netherlands,Processing,1993.0,1000 tonnes,0.0,S
Paraguay,Processing,1993.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1993.0,1000 tonnes,0.0,S
South Africa,Processing,1993.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1993.0,1000 tonnes,0.0,S
Thailand,Processing,1993.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1993.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1993.0,1000 tonnes,0.0,S
Australia,Processing,1992.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1992.0,1000 tonnes,0.0,A
China,Processing,1992.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1992.0,1000 tonnes,0.0,S
Costa Rica,Processing,1992.0,1000 tonnes,0.0,S
Ghana,Processing,1992.0,1000 tonnes,0.0,S
India,Processing,1992.0,1000 tonnes,0.0,S
Ireland,Processing,1992.0,1000 tonnes,0.0,S
Jamaica,Processing,1992.0,1000 tonnes,0.0,S
Japan,Processing,1992.0,1000 tonnes,0.0,S
Malaysia,Processing,1992.0,1000 tonnes,0.0,S
Mexico,Processing,1992.0,1000 tonnes,0.0,S
Netherlands,Processing,1992.0,1000 tonnes,0.0,S
Paraguay,Processing,1992.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1992.0,1000 tonnes,0.0,S
South Africa,Processing,1992.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1992.0,1000 tonnes,0.0,S
Thailand,Processing,1992.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1992.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1992.0,1000 tonnes,0.0,S
Australia,Processing,1991.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1991.0,1000 tonnes,0.0,A
China,Processing,1991.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1991.0,1000 tonnes,0.0,S
Costa Rica,Processing,1991.0,1000 tonnes,0.0,S
Ghana,Processing,1991.0,1000 tonnes,0.0,S
India,Processing,1991.0,1000 tonnes,0.0,S
Ireland,Processing,1991.0,1000 tonnes,0.0,S
Jamaica,Processing,1991.0,1000 tonnes,0.0,S
Japan,Processing,1991.0,1000 tonnes,0.0,S
Malaysia,Processing,1991.0,1000 tonnes,0.0,S
Mexico,Processing,1991.0,1000 tonnes,0.0,S
Netherlands,Processing,1991.0,1000 tonnes,0.0,S
Paraguay,Processing,1991.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1991.0,1000 tonnes,0.0,S
South Africa,Processing,1991.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1991.0,1000 tonnes,0.0,S
Thailand,Processing,1991.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1991.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1991.0,1000 tonnes,0.0,S
Australia,Processing,1990.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1990.0,1000 tonnes,0.0,A
China,Processing,1990.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1990.0,1000 tonnes,0.0,S
Costa Rica,Processing,1990.0,1000 tonnes,0.0,S
Ghana,Processing,1990.0,1000 tonnes,0.0,S
India,Processing,1990.0,1000 tonnes,0.0,S
Ireland,Processing,1990.0,1000 tonnes,0.0,S
Jamaica,Processing,1990.0,1000 tonnes,0.0,S
Japan,Processing,1990.0,1000 tonnes,0.0,S
Malaysia,Processing,1990.0,1000 tonnes,0.0,S
Mexico,Processing,1990.0,1000 tonnes,0.0,S
Netherlands,Processing,1990.0,1000 tonnes,0.0,S
Paraguay,Processing,1990.0,1000 tonnes,0.0,S
Republic of Korea,Processing,1990.0,1000 tonnes,0.0,S
South Africa,Processing,1990.0,1000 tonnes,0.0,S
Sri Lanka,Processing,1990.0,1000 tonnes,0.0,S
Thailand,Processing,1990.0,1000 tonnes,0.0,S
United Republic of Tanzania,Processing,1990.0,1000 tonnes,0.0,S
Zimbabwe,Processing,1990.0,1000 tonnes,0.0,S
Australia,Processing,1989.0,1000 tonnes,0.0,S
Australia and New Zealand,Processing,1989.0,1000 tonnes,0.0,A
China,Processing,1989.0,1000 tonnes,0.0,A
"China, Macao SAR",Processing,1989.0,1000 tonnes,0.0,S
Costa Rica,Processing,1989.0,1000 tonnes,0.0,S
Ghana,Processing,1989.0,1000 tonnes,0.0,S
India,Processing,1989.0,1000 tonnes,0.0,S
Ireland,Processing,1989.0,1000 tonnes,0.0,S
Jamaica,Processing,1989.0,1000 tonnes,0.0,S
