CountryorArea,Element,Year,Unit,Value,ValueFootnotes
Germany,Processing,2014.0,1000 tonnes,352.0,Im
Brazil,Processing,2014.0,1000 tonnes,254.0,Im
Côte d'Ivoire,Processing,2014.0,1000 tonnes,239.0,Im
Malaysia,Processing,2014.0,1000 tonnes,203.0,Im
France,Processing,2014.0,1000 tonnes,197.0,Im
Belgium,Processing,2014.0,1000 tonnes,185.0,Im
Italy,Processing,2014.0,1000 tonnes,110.0,Im
Spain,Processing,2014.0,1000 tonnes,110.0,Im
Turkey,Processing,2014.0,1000 tonnes,109.0,Im
Canada,Processing,2014.0,1000 tonnes,78.0,Im
United Kingdom of Great Britain and Northern Ireland,Processing,2014.0,1000 tonnes,70.0,Im
China,Processing,2014.0,1000 tonnes,61.0,A
India,Processing,2014.0,1000 tonnes,53.0,Im
Mexico,Processing,2014.0,1000 tonnes,52.0,Im
Nigeria,Processing,2014.0,1000 tonnes,51.0,Im
Poland,Processing,2014.0,1000 tonnes,50.0,Im
Japan,Processing,2014.0,1000 tonnes,44.0,Im
Colombia,Processing,2014.0,1000 tonnes,42.0,Im
Switzerland,Processing,2014.0,1000 tonnes,33.0,Im
Cameroon,Processing,2014.0,1000 tonnes,31.0,Im
Peru,Processing,2014.0,1000 tonnes,31.0,Im
Venezuela (Bolivarian Republic of),Processing,2014.0,1000 tonnes,20.0,Im
Thailand,Processing,2014.0,1000 tonnes,19.0,Im
Austria,Processing,2014.0,1000 tonnes,15.0,Im
Australia and New Zealand,Processing,2014.0,1000 tonnes,14.0,A
Australia,Processing,2014.0,1000 tonnes,10.0,Im
Argentina,Processing,2014.0,1000 tonnes,9.0,Im
Republic of Korea,Processing,2014.0,1000 tonnes,9.0,Im
Ukraine,Processing,2014.0,1000 tonnes,9.0,Im
Dominican Republic,Processing,2014.0,1000 tonnes,8.0,Im
Greece,Processing,2014.0,1000 tonnes,8.0,Im
Guatemala,Processing,2014.0,1000 tonnes,8.0,Im
Haiti,Processing,2014.0,1000 tonnes,8.0,Im
Algeria,Processing,2014.0,1000 tonnes,7.0,Im
Croatia,Processing,2014.0,1000 tonnes,7.0,Im
Iran (Islamic Republic of),Processing,2014.0,1000 tonnes,7.0,Im
South Africa,Processing,2014.0,1000 tonnes,7.0,Im
Bolivia (Plurinational State of),Processing,2014.0,1000 tonnes,6.0,Im
Czechia,Processing,2014.0,1000 tonnes,6.0,Im
Tunisia,Processing,2014.0,1000 tonnes,6.0,Im
Bulgaria,Processing,2014.0,1000 tonnes,5.0,Im
Estonia,Processing,2014.0,1000 tonnes,5.0,Im
Finland,Processing,2014.0,1000 tonnes,5.0,Im
Serbia,Processing,2014.0,1000 tonnes,5.0,Im
Congo,Processing,2014.0,1000 tonnes,4.0,Im
Israel,Processing,2014.0,1000 tonnes,4.0,Im
New Zealand,Processing,2014.0,1000 tonnes,4.0,Im
Norway,Processing,2014.0,1000 tonnes,4.0,Im
Philippines,Processing,2014.0,1000 tonnes,4.0,Im
Sweden,Processing,2014.0,1000 tonnes,4.0,Im
Denmark,Processing,2014.0,1000 tonnes,3.0,Im
Cuba,Processing,2014.0,1000 tonnes,2.0,Im
Latvia,Processing,2014.0,1000 tonnes,2.0,Im
Portugal,Processing,2014.0,1000 tonnes,2.0,Im
Slovakia,Processing,2014.0,1000 tonnes,2.0,Im
Bosnia and Herzegovina,Processing,2014.0,1000 tonnes,1.0,Im
Costa Rica,Processing,2014.0,1000 tonnes,1.0,Im
El Salvador,Processing,2014.0,1000 tonnes,1.0,Im
Honduras,Processing,2014.0,1000 tonnes,1.0,Im
Hungary,Processing,2014.0,1000 tonnes,1.0,Im
Jamaica,Processing,2014.0,1000 tonnes,1.0,Im
Lithuania,Processing,2014.0,1000 tonnes,1.0,Im
Morocco,Processing,2014.0,1000 tonnes,1.0,Im
Romania,Processing,2014.0,1000 tonnes,1.0,Im
Sierra Leone,Processing,2014.0,1000 tonnes,1.0,Im
Sri Lanka,Processing,2014.0,1000 tonnes,1.0,Im
Albania,Processing,2014.0,1000 tonnes,0.0,Im
Angola,Processing,2014.0,1000 tonnes,0.0,Im
Belarus,Processing,2014.0,1000 tonnes,0.0,Im
Belize,Processing,2014.0,1000 tonnes,0.0,Im
Other non-specified areas,Processing,2014.0,1000 tonnes,0.0,Im
Comoros,Processing,2014.0,1000 tonnes,0.0,Im
Ghana,Processing,2014.0,1000 tonnes,0.0,Im
Guyana,Processing,2014.0,1000 tonnes,0.0,Im
Iceland,Processing,2014.0,1000 tonnes,0.0,Im
Ireland,Processing,2014.0,1000 tonnes,0.0,Im
Kazakhstan,Processing,2014.0,1000 tonnes,0.0,Im
Kenya,Processing,2014.0,1000 tonnes,0.0,Im
Libya,Processing,2014.0,1000 tonnes,0.0,Im
Madagascar,Processing,2014.0,1000 tonnes,0.0,Im
Nicaragua,Processing,2014.0,1000 tonnes,0.0,Im
North Macedonia,Processing,2014.0,1000 tonnes,0.0,Im
Panama,Processing,2014.0,1000 tonnes,0.0,Im
Polynesia,Processing,2014.0,1000 tonnes,0.0,A
Samoa,Processing,2014.0,1000 tonnes,0.0,Im
Saudi Arabia,Processing,2014.0,1000 tonnes,0.0,Im
Slovenia,Processing,2014.0,1000 tonnes,0.0,Im
Suriname,Processing,2014.0,1000 tonnes,0.0,Im
Syrian Arab Republic,Processing,2014.0,1000 tonnes,0.0,Im
Trinidad and Tobago,Processing,2014.0,1000 tonnes,0.0,Im
Uruguay,Processing,2014.0,1000 tonnes,0.0,Im
Zimbabwe,Processing,2014.0,1000 tonnes,0.0,Im
Indonesia,Processing,2013.0,1000 tonnes,507.0,Im
United States of America,Processing,2013.0,1000 tonnes,420.0,Im
Netherlands,Processing,2013.0,1000 tonnes,369.0,Im
Côte d'Ivoire,Processing,2013.0,1000 tonnes,335.0,Im
Germany,Processing,2013.0,1000 tonnes,317.0,Im
Malaysia,Processing,2013.0,1000 tonnes,275.0,Im
Brazil,Processing,2013.0,1000 tonnes,234.0,Im
France,Processing,2013.0,1000 tonnes,190.0,Im
Belgium,Processing,2013.0,1000 tonnes,168.0,Im
Ghana,Processing,2013.0,1000 tonnes,150.0,Im
Italy,Processing,2013.0,1000 tonnes,106.0,Im
Spain,Processing,2013.0,1000 tonnes,101.0,Im
Turkey,Processing,2013.0,1000 tonnes,99.0,Im
Canada,Processing,2013.0,1000 tonnes,84.0,Im
United Kingdom of Great Britain and Northern Ireland,Processing,2013.0,1000 tonnes,81.0,Im
China,Processing,2013.0,1000 tonnes,71.0,A
Cameroon,Processing,2013.0,1000 tonnes,55.0,Im
Mexico,Processing,2013.0,1000 tonnes,53.0,Im
Japan,Processing,2013.0,1000 tonnes,51.0,Im
Nigeria,Processing,2013.0,1000 tonnes,49.0,Im
Poland,Processing,2013.0,1000 tonnes,45.0,Im
Colombia,Processing,2013.0,1000 tonnes,38.0,Im
Peru,Processing,2013.0,1000 tonnes,34.0,Im
Switzerland,Processing,2013.0,1000 tonnes,33.0,Im
India,Processing,2013.0,1000 tonnes,31.0,Im
Venezuela (Bolivarian Republic of),Processing,2013.0,1000 tonnes,26.0,Im
Ukraine,Processing,2013.0,1000 tonnes,19.0,Im
Dominican Republic,Processing,2013.0,1000 tonnes,17.0,Im
Thailand,Processing,2013.0,1000 tonnes,17.0,Im
Austria,Processing,2013.0,1000 tonnes,14.0,Im
Australia and New Zealand,Processing,2013.0,1000 tonnes,13.0,A
Argentina,Processing,2013.0,1000 tonnes,11.0,Im
Australia,Processing,2013.0,1000 tonnes,10.0,Im
Guatemala,Processing,2013.0,1000 tonnes,9.0,Im
Haiti,Processing,2013.0,1000 tonnes,9.0,Im
Republic of Korea,Processing,2013.0,1000 tonnes,9.0,Im
Algeria,Processing,2013.0,1000 tonnes,8.0,Im
Bolivia (Plurinational State of),Processing,2013.0,1000 tonnes,7.0,Im
Greece,Processing,2013.0,1000 tonnes,7.0,Im
Bulgaria,Processing,2013.0,1000 tonnes,6.0,Im
Croatia,Processing,2013.0,1000 tonnes,6.0,Im
Czechia,Processing,2013.0,1000 tonnes,6.0,Im
Israel,Processing,2013.0,1000 tonnes,6.0,Im
Serbia,Processing,2013.0,1000 tonnes,6.0,Im
South Africa,Processing,2013.0,1000 tonnes,6.0,Im
Tunisia,Processing,2013.0,1000 tonnes,5.0,Im
Denmark,Processing,2013.0,1000 tonnes,4.0,Im
Finland,Processing,2013.0,1000 tonnes,4.0,Im
Iran (Islamic Republic of),Processing,2013.0,1000 tonnes,4.0,Im
New Zealand,Processing,2013.0,1000 tonnes,4.0,Im
Norway,Processing,2013.0,1000 tonnes,4.0,Im
Philippines,Processing,2013.0,1000 tonnes,4.0,Im
Sweden,Processing,2013.0,1000 tonnes,4.0,Im
Congo,Processing,2013.0,1000 tonnes,3.0,Im
Egypt,Processing,2013.0,1000 tonnes,3.0,Im
Sri Lanka,Processing,2013.0,1000 tonnes,3.0,Im
Estonia,Processing,2013.0,1000 tonnes,2.0,Im
Latvia,Processing,2013.0,1000 tonnes,2.0,Im
Portugal,Processing,2013.0,1000 tonnes,2.0,Im
Slovakia,Processing,2013.0,1000 tonnes,2.0,Im
Bosnia and Herzegovina,Processing,2013.0,1000 tonnes,1.0,Im
Costa Rica,Processing,2013.0,1000 tonnes,1.0,Im
Cuba,Processing,2013.0,1000 tonnes,1.0,Im
El Salvador,Processing,2013.0,1000 tonnes,1.0,Im
Honduras,Processing,2013.0,1000 tonnes,1.0,Im
Hungary,Processing,2013.0,1000 tonnes,1.0,Im
Jamaica,Processing,2013.0,1000 tonnes,1.0,Im
Lithuania,Processing,2013.0,1000 tonnes,1.0,Im
Morocco,Processing,2013.0,1000 tonnes,1.0,Im
Nicaragua,Processing,2013.0,1000 tonnes,1.0,Im
Romania,Processing,2013.0,1000 tonnes,1.0,Im
Afghanistan,Processing,2013.0,1000 tonnes,0.0,Im
Angola,Processing,2013.0,1000 tonnes,0.0,Im
Antigua and Barbuda,Processing,2013.0,1000 tonnes,0.0,Im
Bangladesh,Processing,2013.0,1000 tonnes,0.0,Im
Belarus,Processing,2013.0,1000 tonnes,0.0,Im
Belize,Processing,2013.0,1000 tonnes,0.0,Im
Burkina Faso,Processing,2013.0,1000 tonnes,0.0,Im
Cambodia,Processing,2013.0,1000 tonnes,0.0,Im
Central African Republic,Processing,2013.0,1000 tonnes,0.0,Im
Chad,Processing,2013.0,1000 tonnes,0.0,Im
Other non-specified areas,Processing,2013.0,1000 tonnes,0.0,Im
Comoros,Processing,2013.0,1000 tonnes,0.0,Im
Democratic People's Republic of Korea,Processing,2013.0,1000 tonnes,0.0,Im
Ecuador,Processing,2013.0,1000 tonnes,0.0,Im
Ethiopia,Processing,2013.0,1000 tonnes,0.0,Im
Guinea,Processing,2013.0,1000 tonnes,0.0,Im
Guyana,Processing,2013.0,1000 tonnes,0.0,Im
Iceland,Processing,2013.0,1000 tonnes,0.0,Im
Iraq,Processing,2013.0,1000 tonnes,0.0,Im
Ireland,Processing,2013.0,1000 tonnes,0.0,Im
Kazakhstan,Processing,2013.0,1000 tonnes,0.0,Im
Kenya,Processing,2013.0,1000 tonnes,0.0,Im
Libya,Processing,2013.0,1000 tonnes,0.0,Im
Madagascar,Processing,2013.0,1000 tonnes,0.0,Im
Malawi,Processing,2013.0,1000 tonnes,0.0,Im
Mozambique,Processing,2013.0,1000 tonnes,0.0,Im
Myanmar,Processing,2013.0,1000 tonnes,0.0,Im
Nepal,Processing,2013.0,1000 tonnes,0.0,Im
Niger,Processing,2013.0,1000 tonnes,0.0,Im
North Macedonia,Processing,2013.0,1000 tonnes,0.0,Im
Pakistan,Processing,2013.0,1000 tonnes,0.0,Im
Panama,Processing,2013.0,1000 tonnes,0.0,Im
Polynesia,Processing,2013.0,1000 tonnes,0.0,A
Rwanda,Processing,2013.0,1000 tonnes,0.0,Im
Samoa,Processing,2013.0,1000 tonnes,0.0,Im
Saudi Arabia,Processing,2013.0,1000 tonnes,0.0,Im
Senegal,Processing,2013.0,1000 tonnes,0.0,Im
Sierra Leone,Processing,2013.0,1000 tonnes,0.0,Im
Slovenia,Processing,2013.0,1000 tonnes,0.0,Im
Suriname,Processing,2013.0,1000 tonnes,0.0,Im
Syrian Arab Republic,Processing,2013.0,1000 tonnes,0.0,Im
Tajikistan,Processing,2013.0,1000 tonnes,0.0,Im
Trinidad and Tobago,Processing,2013.0,1000 tonnes,0.0,Im
Uganda,Processing,2013.0,1000 tonnes,0.0,Im
United Republic of Tanzania,Processing,2013.0,1000 tonnes,0.0,Im
Uruguay,Processing,2013.0,1000 tonnes,0.0,Im
Uzbekistan,Processing,2013.0,1000 tonnes,0.0,Im
Viet Nam,Processing,2013.0,1000 tonnes,0.0,Im
Yemen,Processing,2013.0,1000 tonnes,0.0,Im
Zambia,Processing,2013.0,1000 tonnes,0.0,Im
Zimbabwe,Processing,2013.0,1000 tonnes,0.0,Im
Indonesia,Processing,2012.0,1000 tonnes,563.0,Im
Netherlands,Processing,2012.0,1000 tonnes,419.0,Im
Germany,Processing,2012.0,1000 tonnes,405.0,Im
United States of America,Processing,2012.0,1000 tonnes,393.0,Im
Côte d'Ivoire,Processing,2012.0,1000 tonnes,292.0,Im
Malaysia,Processing,2012.0,1000 tonnes,282.0,Im
Brazil,Processing,2012.0,1000 tonnes,232.0,Im
France,Processing,2012.0,1000 tonnes,180.0,Im
Ghana,Processing,2012.0,1000 tonnes,150.0,Im
Belgium,Processing,2012.0,1000 tonnes,123.0,Im
United Kingdom of Great Britain and Northern Ireland,Processing,2012.0,1000 tonnes,108.0,Im
Italy,Processing,2012.0,1000 tonnes,102.0,Im
Spain,Processing,2012.0,1000 tonnes,89.0,Im
Turkey,Processing,2012.0,1000 tonnes,88.0,Im
Canada,Processing,2012.0,1000 tonnes,81.0,Im
Japan,Processing,2012.0,1000 tonnes,62.0,Im
Nigeria,Processing,2012.0,1000 tonnes,60.0,Im
Cameroon,Processing,2012.0,1000 tonnes,57.0,Im
China,Processing,2012.0,1000 tonnes,53.0,A
Mexico,Processing,2012.0,1000 tonnes,51.0,Im
India,Processing,2012.0,1000 tonnes,45.0,Im
Poland,Processing,2012.0,1000 tonnes,43.0,Im
Colombia,Processing,2012.0,1000 tonnes,38.0,Im
Switzerland,Processing,2012.0,1000 tonnes,33.0,Im
Peru,Processing,2012.0,1000 tonnes,32.0,Im
Venezuela (Bolivarian Republic of),Processing,2012.0,1000 tonnes,28.0,Im
Thailand,Processing,2012.0,1000 tonnes,22.0,Im
Dominican Republic,Processing,2012.0,1000 tonnes,21.0,Im
Ukraine,Processing,2012.0,1000 tonnes,18.0,Im
Australia and New Zealand,Processing,2012.0,1000 tonnes,12.0,A
Argentina,Processing,2012.0,1000 tonnes,11.0,Im
Austria,Processing,2012.0,1000 tonnes,10.0,Im
Guatemala,Processing,2012.0,1000 tonnes,9.0,Im
Republic of Korea,Processing,2012.0,1000 tonnes,9.0,Im
Australia,Processing,2012.0,1000 tonnes,8.0,Im
Greece,Processing,2012.0,1000 tonnes,7.0,Im
Haiti,Processing,2012.0,1000 tonnes,7.0,Im
Iran (Islamic Republic of),Processing,2012.0,1000 tonnes,7.0,Im
Algeria,Processing,2012.0,1000 tonnes,6.0,Im
Czechia,Processing,2012.0,1000 tonnes,6.0,Im
South Africa,Processing,2012.0,1000 tonnes,6.0,Im
Tunisia,Processing,2012.0,1000 tonnes,6.0,Im
Bulgaria,Processing,2012.0,1000 tonnes,5.0,Im
Croatia,Processing,2012.0,1000 tonnes,5.0,Im
Finland,Processing,2012.0,1000 tonnes,5.0,Im
Israel,Processing,2012.0,1000 tonnes,5.0,Im
Serbia,Processing,2012.0,1000 tonnes,5.0,Im
Bolivia (Plurinational State of),Processing,2012.0,1000 tonnes,4.0,Im
Denmark,Processing,2012.0,1000 tonnes,4.0,Im
Estonia,Processing,2012.0,1000 tonnes,4.0,Im
New Zealand,Processing,2012.0,1000 tonnes,4.0,Im
Norway,Processing,2012.0,1000 tonnes,4.0,Im
Philippines,Processing,2012.0,1000 tonnes,4.0,Im
Sweden,Processing,2012.0,1000 tonnes,4.0,Im
Slovakia,Processing,2012.0,1000 tonnes,3.0,Im
Congo,Processing,2012.0,1000 tonnes,2.0,Im
Cuba,Processing,2012.0,1000 tonnes,2.0,Im
Egypt,Processing,2012.0,1000 tonnes,2.0,Im
Costa Rica,Processing,2012.0,1000 tonnes,1.0,Im
El Salvador,Processing,2012.0,1000 tonnes,1.0,Im
Honduras,Processing,2012.0,1000 tonnes,1.0,Im
Hungary,Processing,2012.0,1000 tonnes,1.0,Im
Jamaica,Processing,2012.0,1000 tonnes,1.0,Im
Latvia,Processing,2012.0,1000 tonnes,1.0,Im
Lithuania,Processing,2012.0,1000 tonnes,1.0,Im
Morocco,Processing,2012.0,1000 tonnes,1.0,Im
Portugal,Processing,2012.0,1000 tonnes,1.0,Im
Romania,Processing,2012.0,1000 tonnes,1.0,Im
Sri Lanka,Processing,2012.0,1000 tonnes,1.0,Im
Syrian Arab Republic,Processing,2012.0,1000 tonnes,1.0,Im
Afghanistan,Processing,2012.0,1000 tonnes,0.0,Im
Angola,Processing,2012.0,1000 tonnes,0.0,Im
Antigua and Barbuda,Processing,2012.0,1000 tonnes,0.0,Im
Bangladesh,Processing,2012.0,1000 tonnes,0.0,Im
Belarus,Processing,2012.0,1000 tonnes,0.0,Im
Belize,Processing,2012.0,1000 tonnes,0.0,Im
Bosnia and Herzegovina,Processing,2012.0,1000 tonnes,0.0,Im
Burkina Faso,Processing,2012.0,1000 tonnes,0.0,Im
Cambodia,Processing,2012.0,1000 tonnes,0.0,Im
Central African Republic,Processing,2012.0,1000 tonnes,0.0,Im
Chad,Processing,2012.0,1000 tonnes,0.0,Im
Other non-specified areas,Processing,2012.0,1000 tonnes,0.0,Im
Comoros,Processing,2012.0,1000 tonnes,0.0,Im
Democratic People's Republic of Korea,Processing,2012.0,1000 tonnes,0.0,Im
Ecuador,Processing,2012.0,1000 tonnes,0.0,Im
Ethiopia,Processing,2012.0,1000 tonnes,0.0,Im
Guinea,Processing,2012.0,1000 tonnes,0.0,Im
Guyana,Processing,2012.0,1000 tonnes,0.0,Im
Iceland,Processing,2012.0,1000 tonnes,0.0,Im
Iraq,Processing,2012.0,1000 tonnes,0.0,Im
Ireland,Processing,2012.0,1000 tonnes,0.0,Im
Kazakhstan,Processing,2012.0,1000 tonnes,0.0,Im
Kenya,Processing,2012.0,1000 tonnes,0.0,Im
Libya,Processing,2012.0,1000 tonnes,0.0,Im
Madagascar,Processing,2012.0,1000 tonnes,0.0,Im
Malawi,Processing,2012.0,1000 tonnes,0.0,Im
Mozambique,Processing,2012.0,1000 tonnes,0.0,Im
Myanmar,Processing,2012.0,1000 tonnes,0.0,Im
Nepal,Processing,2012.0,1000 tonnes,0.0,Im
Nicaragua,Processing,2012.0,1000 tonnes,0.0,Im
Niger,Processing,2012.0,1000 tonnes,0.0,Im
North Macedonia,Processing,2012.0,1000 tonnes,0.0,Im
Pakistan,Processing,2012.0,1000 tonnes,0.0,Im
Panama,Processing,2012.0,1000 tonnes,0.0,Im
Polynesia,Processing,2012.0,1000 tonnes,0.0,A
Rwanda,Processing,2012.0,1000 tonnes,0.0,Im
Samoa,Processing,2012.0,1000 tonnes,0.0,Im
Saudi Arabia,Processing,2012.0,1000 tonnes,0.0,Im
Senegal,Processing,2012.0,1000 tonnes,0.0,Im
Sierra Leone,Processing,2012.0,1000 tonnes,0.0,Im
Slovenia,Processing,2012.0,1000 tonnes,0.0,Im
Suriname,Processing,2012.0,1000 tonnes,0.0,Im
Tajikistan,Processing,2012.0,1000 tonnes,0.0,Im
Trinidad and Tobago,Processing,2012.0,1000 tonnes,0.0,Im
Uganda,Processing,2012.0,1000 tonnes,0.0,Im
United Republic of Tanzania,Processing,2012.0,1000 tonnes,0.0,Im
Uruguay,Processing,2012.0,1000 tonnes,0.0,Im
Uzbekistan,Processing,2012.0,1000 tonnes,0.0,Im
Viet Nam,Processing,2012.0,1000 tonnes,0.0,Im
Yemen,Processing,2012.0,1000 tonnes,0.0,Im
Zambia,Processing,2012.0,1000 tonnes,0.0,Im
Zimbabwe,Processing,2012.0,1000 tonnes,0.0,Im
Netherlands,Processing,2011.0,1000 tonnes,511.0,Im
Indonesia,Processing,2011.0,1000 tonnes,482.0,Im
Germany,Processing,2011.0,1000 tonnes,473.0,Im
United States of America,Processing,2011.0,1000 tonnes,459.0,Im
Malaysia,Processing,2011.0,1000 tonnes,277.0,Im
Côte d'Ivoire,Processing,2011.0,1000 tonnes,252.0,Im
Brazil,Processing,2011.0,1000 tonnes,233.0,Im
France,Processing,2011.0,1000 tonnes,215.0,Im
Belgium,Processing,2011.0,1000 tonnes,164.0,Im
Ghana,Processing,2011.0,1000 tonnes,112.0,Im
Italy,Processing,2011.0,1000 tonnes,103.0,Im
United Kingdom of Great Britain and Northern Ireland,Processing,2011.0,1000 tonnes,102.0,Im
Canada,Processing,2011.0,1000 tonnes,87.0,Im
Spain,Processing,2011.0,1000 tonnes,83.0,Im
Turkey,Processing,2011.0,1000 tonnes,82.0,Im
Nigeria,Processing,2011.0,1000 tonnes,65.0,Im
Japan,Processing,2011.0,1000 tonnes,63.0,Im
China,Processing,2011.0,1000 tonnes,60.0,A
Mexico,Processing,2011.0,1000 tonnes,59.0,Im
Poland,Processing,2011.0,1000 tonnes,41.0,Im
Colombia,Processing,2011.0,1000 tonnes,40.0,Im
India,Processing,2011.0,1000 tonnes,40.0,Im
Switzerland,Processing,2011.0,1000 tonnes,34.0,Im
Peru,Processing,2011.0,1000 tonnes,32.0,Im
Cameroon,Processing,2011.0,1000 tonnes,26.0,Im
Venezuela (Bolivarian Republic of),Processing,2011.0,1000 tonnes,21.0,Im
Thailand,Processing,2011.0,1000 tonnes,20.0,Im
Ukraine,Processing,2011.0,1000 tonnes,17.0,Im
Austria,Processing,2011.0,1000 tonnes,15.0,Im
Australia and New Zealand,Processing,2011.0,1000 tonnes,13.0,A
Australia,Processing,2011.0,1000 tonnes,10.0,Im
Republic of Korea,Processing,2011.0,1000 tonnes,10.0,Im
Argentina,Processing,2011.0,1000 tonnes,9.0,Im
Guatemala,Processing,2011.0,1000 tonnes,9.0,Im
Iran (Islamic Republic of),Processing,2011.0,1000 tonnes,9.0,Im
Greece,Processing,2011.0,1000 tonnes,8.0,Im
Croatia,Processing,2011.0,1000 tonnes,6.0,Im
Czechia,Processing,2011.0,1000 tonnes,6.0,Im
Dominican Republic,Processing,2011.0,1000 tonnes,6.0,Im
Haiti,Processing,2011.0,1000 tonnes,6.0,Im
South Africa,Processing,2011.0,1000 tonnes,6.0,Im
Algeria,Processing,2011.0,1000 tonnes,5.0,Im
Denmark,Processing,2011.0,1000 tonnes,5.0,Im
Estonia,Processing,2011.0,1000 tonnes,5.0,Im
Philippines,Processing,2011.0,1000 tonnes,5.0,Im
Serbia,Processing,2011.0,1000 tonnes,5.0,Im
Bolivia (Plurinational State of),Processing,2011.0,1000 tonnes,4.0,Im
Bulgaria,Processing,2011.0,1000 tonnes,4.0,Im
Finland,Processing,2011.0,1000 tonnes,4.0,Im
Israel,Processing,2011.0,1000 tonnes,4.0,Im
Norway,Processing,2011.0,1000 tonnes,4.0,Im
Sweden,Processing,2011.0,1000 tonnes,4.0,Im
Tunisia,Processing,2011.0,1000 tonnes,4.0,Im
New Zealand,Processing,2011.0,1000 tonnes,3.0,Im
Sri Lanka,Processing,2011.0,1000 tonnes,3.0,Im
Cuba,Processing,2011.0,1000 tonnes,2.0,Im
Egypt,Processing,2011.0,1000 tonnes,2.0,Im
Congo,Processing,2011.0,1000 tonnes,1.0,Im
Costa Rica,Processing,2011.0,1000 tonnes,1.0,Im
El Salvador,Processing,2011.0,1000 tonnes,1.0,Im
Honduras,Processing,2011.0,1000 tonnes,1.0,Im
Hungary,Processing,2011.0,1000 tonnes,1.0,Im
Ireland,Processing,2011.0,1000 tonnes,1.0,Im
Latvia,Processing,2011.0,1000 tonnes,1.0,Im
Lithuania,Processing,2011.0,1000 tonnes,1.0,Im
Morocco,Processing,2011.0,1000 tonnes,1.0,Im
Portugal,Processing,2011.0,1000 tonnes,1.0,Im
Romania,Processing,2011.0,1000 tonnes,1.0,Im
Sierra Leone,Processing,2011.0,1000 tonnes,1.0,Im
Syrian Arab Republic,Processing,2011.0,1000 tonnes,1.0,Im
Afghanistan,Processing,2011.0,1000 tonnes,0.0,Im
Angola,Processing,2011.0,1000 tonnes,0.0,Im
Antigua and Barbuda,Processing,2011.0,1000 tonnes,0.0,Im
Bangladesh,Processing,2011.0,1000 tonnes,0.0,Im
Belarus,Processing,2011.0,1000 tonnes,0.0,Im
Belize,Processing,2011.0,1000 tonnes,0.0,Im
Bosnia and Herzegovina,Processing,2011.0,1000 tonnes,0.0,Im
Burkina Faso,Processing,2011.0,1000 tonnes,0.0,Im
Cambodia,Processing,2011.0,1000 tonnes,0.0,Im
Central African Republic,Processing,2011.0,1000 tonnes,0.0,Im
Chad,Processing,2011.0,1000 tonnes,0.0,Im
Other non-specified areas,Processing,2011.0,1000 tonnes,0.0,Im
Comoros,Processing,2011.0,1000 tonnes,0.0,Im
Democratic People's Republic of Korea,Processing,2011.0,1000 tonnes,0.0,Im
Ecuador,Processing,2011.0,1000 tonnes,0.0,Im
Ethiopia,Processing,2011.0,1000 tonnes,0.0,Im
Guinea,Processing,2011.0,1000 tonnes,0.0,Im
Guyana,Processing,2011.0,1000 tonnes,0.0,Im
Iceland,Processing,2011.0,1000 tonnes,0.0,Im
Iraq,Processing,2011.0,1000 tonnes,0.0,Im
Jamaica,Processing,2011.0,1000 tonnes,0.0,Im
Kazakhstan,Processing,2011.0,1000 tonnes,0.0,Im
Kenya,Processing,2011.0,1000 tonnes,0.0,Im
Libya,Processing,2011.0,1000 tonnes,0.0,Im
Madagascar,Processing,2011.0,1000 tonnes,0.0,Im
Malawi,Processing,2011.0,1000 tonnes,0.0,Im
Mozambique,Processing,2011.0,1000 tonnes,0.0,Im
Myanmar,Processing,2011.0,1000 tonnes,0.0,Im
Nepal,Processing,2011.0,1000 tonnes,0.0,Im
Nicaragua,Processing,2011.0,1000 tonnes,0.0,Im
Niger,Processing,2011.0,1000 tonnes,0.0,Im
North Macedonia,Processing,2011.0,1000 tonnes,0.0,Im
Pakistan,Processing,2011.0,1000 tonnes,0.0,Im
Panama,Processing,2011.0,1000 tonnes,0.0,Im
Polynesia,Processing,2011.0,1000 tonnes,0.0,A
Rwanda,Processing,2011.0,1000 tonnes,0.0,Im
Samoa,Processing,2011.0,1000 tonnes,0.0,Im
Saudi Arabia,Processing,2011.0,1000 tonnes,0.0,Im
Senegal,Processing,2011.0,1000 tonnes,0.0,Im
Slovakia,Processing,2011.0,1000 tonnes,0.0,Im
Slovenia,Processing,2011.0,1000 tonnes,0.0,Im
Suriname,Processing,2011.0,1000 tonnes,0.0,Im
Tajikistan,Processing,2011.0,1000 tonnes,0.0,Im
Trinidad and Tobago,Processing,2011.0,1000 tonnes,0.0,Im
Uganda,Processing,2011.0,1000 tonnes,0.0,Im
United Republic of Tanzania,Processing,2011.0,1000 tonnes,0.0,Im
Uruguay,Processing,2011.0,1000 tonnes,0.0,Im
Uzbekistan,Processing,2011.0,1000 tonnes,0.0,Im
Viet Nam,Processing,2011.0,1000 tonnes,0.0,Im
Yemen,Processing,2011.0,1000 tonnes,0.0,Im
Zambia,Processing,2011.0,1000 tonnes,0.0,Im
Zimbabwe,Processing,2011.0,1000 tonnes,0.0,Im
Netherlands,Processing,2010.0,1000 tonnes,415.0,ImBr
Indonesia,Processing,2010.0,1000 tonnes,409.0,ImBr
United States of America,Processing,2010.0,1000 tonnes,400.0,ImBr
Germany,Processing,2010.0,1000 tonnes,399.0,ImBr
Malaysia,Processing,2010.0,1000 tonnes,289.0,ImBr
